Name,Description,URL,Created At,Updated At,Homepage,Size,Stars,Forks,Issues,Watchers,Language,License,Topics,Has Issues,Has Projects,Has Downloads,Has Wiki,Has Pages,Has Discussions,Is Fork,Is Archived,Is Template,Default Branch
x64dbg,An open-source user mode debugger for Windows. Optimized for reverse engineering and malware analysis.,https://github.com/x64dbg/x64dbg,2015-04-11T20:48:23Z,2023-09-21T11:13:19Z,http://x64dbg.com,59802,41625,2220,565,41625,C++,NOASSERTION,"['binary-analysis', 'cpp', 'ctf', 'debugger', 'debugging', 'disassembler', 'dynamic-analysis', 'exploit-development', 'hacking', 'malware-analysis', 'oscp', 'program-analysis', 'reverse-engineering', 'security', 'security-tools', 'windows', 'x64', 'x86', 'x86-64']",True,True,True,True,False,True,False,False,False,development
hyper,A terminal built on web technologies,https://github.com/vercel/hyper,2016-07-01T06:01:21Z,2023-09-21T08:22:30Z,https://hyper.is,23038,41509,3504,872,41509,TypeScript,MIT,"['css', 'html', 'hyper', 'javascript', 'linux', 'macos', 'react', 'terminal', 'terminal-emulators']",True,False,True,False,False,True,False,False,False,canary
marktext,"📝A simple and elegant markdown editor, available for Linux, macOS and Windows.",https://github.com/marktext/marktext,2017-11-12T16:05:25Z,2023-09-21T10:55:10Z,https://www.marktext.cc/,72496,41456,3162,1039,41456,JavaScript,MIT,"['dark-mode', 'editor', 'electron', 'element-ui', 'emoji', 'focus-mode', 'latex', 'linux', 'mac', 'macos', 'markdown', 'marktext', 'next-generation', 'source-code', 'typewriter-mode', 'vue', 'windows']",True,True,True,True,False,False,False,False,False,develop
trackerslist,Updated list of public BitTorrent trackers,https://github.com/ngosang/trackerslist,2016-04-24T11:57:57Z,2023-09-21T03:16:41Z,https://ngosang.github.io/trackerslist/,5139,41352,6582,7,41352,,GPL-2.0,"['bittorrent', 'bittorrent-tracker', 'bittorrent-trackers', 'http', 'list', 'lists', 'public-tracker', 'public-trackers', 'torrent', 'tracker', 'trackers', 'trackerslist', 'udp', 'webtorrent', 'ws']",True,False,True,False,True,False,False,False,False,master
yarn,The 1.x line is frozen - features and bugfixes now happen on https://github.com/yarnpkg/berry,https://github.com/yarnpkg/yarn,2016-01-19T17:39:16Z,2023-09-21T10:50:10Z,https://classic.yarnpkg.com,119459,41266,2912,1982,41266,JavaScript,NOASSERTION,"['javascript', 'npm', 'package-manager', 'yarn']",True,True,True,False,False,False,False,False,False,master
git-flight-rules,Flight rules for git,https://github.com/k88hudson/git-flight-rules,2014-07-22T20:35:09Z,2023-09-20T23:41:16Z,,920,41258,3207,18,41258,,CC-BY-SA-4.0,[],True,True,True,True,False,False,False,False,False,master
ChatGPT,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",https://github.com/lencx/ChatGPT,2022-12-07T09:43:02Z,2023-09-21T11:35:13Z,https://nofwl.com,31612,41246,4915,493,41246,Rust,AGPL-3.0,"['ai', 'app', 'application', 'chatgpt', 'desktop-app', 'gpt', 'gpt-3', 'linux', 'macos', 'notes-app', 'openai', 'rust', 'tauri', 'webview', 'windows']",True,False,True,False,True,True,False,False,False,main
bypass-paywalls-chrome,Bypass Paywalls web browser extension for Chrome and Firefox.,https://github.com/iamadamdev/bypass-paywalls-chrome,2018-04-07T20:33:19Z,2023-09-21T09:38:34Z,,1317,41183,2987,0,41183,JavaScript,,"['bypass', 'bypass-paywalls', 'chrome', 'chrome-extension', 'chrome-extensions', 'firefox', 'firefox-addon', 'firefox-extension', 'paywall']",True,True,True,True,False,False,False,False,False,master
llama.cpp,Port of Facebook's LLaMA model in C/C++,https://github.com/ggerganov/llama.cpp,2023-03-10T18:58:00Z,2023-09-21T11:12:26Z,,8823,41005,5756,577,41005,C,MIT,[],True,True,True,True,False,True,False,False,False,master
pixijs,"The HTML5 Creation Engine: Create beautiful digital content with the fastest, most flexible 2D WebGL renderer.",https://github.com/pixijs/pixijs,2013-01-21T22:40:50Z,2023-09-21T10:01:00Z,http://pixijs.com,95194,40956,4806,193,40956,TypeScript,MIT,"['canvas', 'canvas2d', 'data-visualization', 'game', 'glsl', 'javascript', 'pixi', 'pixijs', 'renderer', 'rendering', 'rendering-2d-graphics', 'rendering-engine', 'webgl']",True,True,True,True,False,True,False,False,False,dev
minio,High Performance Object Storage for AI,https://github.com/minio/minio,2015-01-14T19:23:58Z,2023-09-21T10:20:35Z,https://min.io/download,113084,40865,4927,41,40865,Go,AGPL-3.0,"['amazon-s3', 'cloud', 'cloudnative', 'cloudstorage', 'go', 'k8s', 'kubernetes', 'multi-cloud', 'multi-cloud-kubernetes', 'objectstorage', 's3', 'storage']",True,False,True,False,True,True,False,False,False,master
PowerShell,PowerShell for every system!,https://github.com/PowerShell/PowerShell,2016-01-13T23:41:35Z,2023-09-21T11:41:17Z,https://microsoft.com/PowerShell,94061,40584,7514,3498,40584,C#,MIT,"['command-line', 'hacktoberfest', 'linux', 'macos', 'netcore', 'powershell', 'shell', 'windows']",True,True,True,False,False,True,False,False,False,master
vue2-elm,Large single page application with 45 pages built on vue2 + vuex. 基于 vue2 + vuex 构建一个具有 45 个页面的大型单页面应用,https://github.com/bailicangdu/vue2-elm,2016-12-23T01:49:20Z,2023-09-21T10:15:46Z,https://cangdu.org/elm/,34429,40363,12621,112,40363,Vue,GPL-2.0,"['es2015', 'flex', 'sass', 'vue', 'vue-router', 'vuex', 'webpack']",True,True,True,True,False,False,False,False,False,master
core,"🖖 Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",https://github.com/vuejs/core,2018-06-12T13:49:36Z,2023-09-21T10:15:07Z,https://vuejs.org/,24142,40334,7368,1181,40334,TypeScript,MIT,[],True,True,True,False,False,True,False,False,False,main
rclone,"""rsync for cloud storage"" - Google Drive, S3, Dropbox, Backblaze B2, One Drive, Swift, Hubic, Wasabi, Google Cloud Storage, Yandex Files",https://github.com/rclone/rclone,2014-03-16T16:19:57Z,2023-09-21T06:58:59Z,https://rclone.org,177155,40320,3693,900,40320,Go,MIT,"['amazon-drive', 'azure-blob', 'backblaze-b2', 'cloud-storage', 'dropbox', 'encryption', 'ftp', 'fuse-filesystem', 'go', 'golang', 'google-cloud-storage', 'google-drive', 'hubic', 'onedrive', 'openstack-swift', 'rclone', 's3', 'sftp', 'sync', 'webdav']",True,True,True,True,False,False,False,False,False,master
Motrix,A full-featured download manager.,https://github.com/agalwood/Motrix,2018-12-18T11:45:05Z,2023-09-21T11:32:31Z,https://motrix.app,69808,40181,4309,648,40181,JavaScript,MIT,"['aria2', 'bittorrent', 'bt', 'download', 'download-manager', 'electron', 'linux', 'mac', 'macos', 'magnet', 'motrix', 'torrent', 'windows']",True,True,True,True,False,True,False,False,False,master
ripgrep,ripgrep recursively searches directories for a regex pattern while respecting your gitignore,https://github.com/BurntSushi/ripgrep,2016-03-11T02:02:33Z,2023-09-21T11:24:24Z,,4292,40093,1765,136,40093,Rust,Unlicense,"['cli', 'command-line', 'command-line-tool', 'gitignore', 'grep', 'recursively-search', 'regex', 'ripgrep', 'rust', 'search']",True,False,True,False,False,True,False,False,False,master
nw.js,Call all Node.js modules directly from DOM/WebWorker and enable a new way of writing applications with all Web technologies.,https://github.com/nwjs/nw.js,2012-01-04T06:21:10Z,2023-09-21T01:14:52Z,https://nwjs.io,129553,39831,3961,900,39831,JavaScript,MIT,"['desktop', 'javascript', 'node-webkit', 'nodejs', 'nwjs', 'web-application-framework']",True,True,True,True,False,False,False,False,False,nw80
Alamofire,Elegant HTTP Networking in Swift,https://github.com/Alamofire/Alamofire,2014-07-31T05:56:19Z,2023-09-21T11:44:34Z,,32713,39788,7507,36,39788,Swift,MIT,"['alamofire', 'carthage', 'certificate-pinning', 'cocoapods', 'httpurlresponse', 'networking', 'parameter-encoding', 'public-key-pinning', 'request', 'response', 'swift', 'swift-package-manager', 'urlrequest', 'urlsession', 'xcode']",True,True,True,False,True,True,False,False,False,master
pandas,"Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more",https://github.com/pandas-dev/pandas,2010-08-24T01:37:33Z,2023-09-21T10:11:30Z,https://pandas.pydata.org,338799,39767,16709,3597,39767,Python,BSD-3-Clause,"['alignment', 'data-analysis', 'data-science', 'flexible', 'pandas', 'python']",True,True,True,False,False,False,False,False,False,main
pm2,Node.js Production Process Manager with a built-in Load Balancer.,https://github.com/Unitech/pm2,2013-05-21T03:25:25Z,2023-09-21T11:10:39Z,https://pm2.keymetrics.io/docs/usage/quick-start/,13026,39682,2572,829,39682,JavaScript,NOASSERTION,"['command-line', 'command-line-tool', 'deploy', 'load-balancer', 'monitoring', 'node', 'nodejs', 'pm2', 'process-manager', 'production']",True,False,True,False,False,False,False,False,False,master
PythonDataScienceHandbook,Python Data Science Handbook: full text in Jupyter Notebooks,https://github.com/jakevdp/PythonDataScienceHandbook,2016-08-10T14:24:36Z,2023-09-21T10:35:23Z,http://jakevdp.github.io/PythonDataScienceHandbook,45159,39598,17305,200,39598,Jupyter Notebook,MIT,"['jupyter-notebook', 'matplotlib', 'numpy', 'pandas', 'python', 'scikit-learn']",True,True,True,True,True,False,False,False,False,master
styled-components,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress 💅,https://github.com/styled-components/styled-components,2016-08-16T06:41:32Z,2023-09-21T11:10:56Z,https://styled-components.com,34461,39486,2496,213,39486,TypeScript,MIT,"['css', 'css-in-js', 'react', 'styled-components']",True,False,True,False,False,True,False,False,False,main
CppCoreGuidelines,"The C++ Core Guidelines are a set of tried-and-true guidelines, rules, and best practices about coding in C++",https://github.com/isocpp/CppCoreGuidelines,2015-08-19T20:22:52Z,2023-09-21T10:51:16Z,http://isocpp.github.io/CppCoreGuidelines/CppCoreGuidelines,26305,39439,5311,249,39439,Python,NOASSERTION,[],True,True,True,True,True,False,False,False,False,master
dubbo,The java implementation of Apache Dubbo. An RPC and microservice framework.,https://github.com/apache/dubbo,2012-06-19T07:56:02Z,2023-09-21T03:31:26Z,https://dubbo.apache.org/,50272,39390,26196,1003,39390,Java,Apache-2.0,"['distributed-systems', 'dubbo', 'framework', 'grpc', 'http', 'java', 'microservices', 'restful', 'rpc', 'service-mesh', 'web']",True,True,True,True,False,False,False,False,False,3.2
huginn,Create agents that monitor and act on your behalf.  Your agents are standing by!,https://github.com/huginn/huginn,2013-03-10T06:00:31Z,2023-09-21T10:55:44Z,,8648,39335,3519,697,39335,Ruby,MIT,"['agent', 'automation', 'feed', 'feedgenerator', 'huginn', 'monitoring', 'notifications', 'rss', 'scraper', 'twitter', 'twitter-streaming', 'webscraping']",True,True,True,True,False,False,False,False,False,master
frontend-dev-bookmarks,Manually curated collection of resources for frontend web developers.,https://github.com/dypsilon/frontend-dev-bookmarks,2013-06-22T13:23:55Z,2023-09-21T10:24:19Z,,1048,39173,5121,117,39173,,,"['awesome', 'awesome-list', 'frontend', 'list']",True,True,True,False,False,False,False,False,False,master
grpc,"The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",https://github.com/grpc/grpc,2014-12-08T18:58:53Z,2023-09-21T11:03:18Z,https://grpc.io,506631,39047,10472,817,39047,C++,Apache-2.0,[],True,True,False,False,True,False,False,False,False,master
lazygit,simple terminal UI for git commands,https://github.com/jesseduffield/lazygit,2018-05-19T00:53:06Z,2023-09-21T11:05:56Z,,131925,38925,1522,530,38925,Go,MIT,"['cli', 'git', 'terminal']",True,True,True,True,False,True,False,False,False,master
meilisearch,"A lightning-fast search engine that fits effortlessly into your apps, websites, and workflow.",https://github.com/meilisearch/meilisearch,2018-04-23T11:45:28Z,2023-09-21T11:13:51Z,https://www.meilisearch.com,57213,38877,1448,132,38877,Rust,MIT,"['api', 'app-search', 'customizable', 'database', 'easy-to-use', 'enterprise-search', 'faceting', 'full-text-search', 'geosearch', 'instantsearch', 'out-of-the-box', 'rest', 'rust', 'search', 'search-as-you-type', 'search-engine', 'site-search', 'synonyms', 'typo-tolerance']",True,True,True,False,False,True,False,False,False,main
materialize,"Materialize, a CSS Framework based on Material Design",https://github.com/Dogfalo/materialize,2014-09-12T19:35:38Z,2023-09-21T06:35:46Z,https://materializecss.com,164476,38847,4836,799,38847,JavaScript,MIT,"['css', 'css-framework', 'design', 'framework', 'javascript', 'material', 'material-design']",True,True,True,True,True,False,False,False,False,v1-dev
terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",https://github.com/hashicorp/terraform,2014-03-13T22:25:48Z,2023-09-21T11:41:45Z,https://www.terraform.io/,301895,38832,9049,1884,38832,Go,NOASSERTION,"['cloud', 'cloud-management', 'graph', 'infrastructure-as-code', 'terraform']",True,False,True,False,False,False,False,False,False,main
discourse,"A platform for community discussion. Free, open, simple.",https://github.com/discourse/discourse,2013-01-12T00:25:55Z,2023-09-21T09:26:09Z,https://www.discourse.org,594804,38794,8117,101,38794,Ruby,GPL-2.0,"['discourse', 'ember', 'forum', 'javascript', 'postgresql', 'rails', 'ruby']",False,False,True,False,False,False,False,False,False,main
hackingtool,ALL IN ONE Hacking Tool For Hackers,https://github.com/Z4nzu/hackingtool,2020-04-11T09:21:31Z,2023-09-21T11:14:07Z,https://forms.gle/ntuAX8BGRR5yAb9ZA,1365,38727,4273,21,38727,Python,MIT,"['allinonehackingtool', 'besthackingtool', 'ctf-tools', 'ddos-attack-tool', 'hacker', 'hacking', 'linux', 'password-attack', 'steganography', 'web-attack', 'wireless-attack', 'xss-attacks', 'xss-detection']",True,True,True,True,False,False,False,False,False,master
powerlevel10k,A Zsh theme,https://github.com/romkatv/powerlevel10k,2019-02-24T19:09:45Z,2023-09-21T11:16:56Z,,71920,38672,1962,32,38672,Shell,MIT,['zsh'],True,False,True,False,False,False,False,False,False,master
AppFlowy,AppFlowy is an open-source alternative to Notion. You are in charge of your data and customizations. Built with Flutter and Rust.,https://github.com/AppFlowy-IO/AppFlowy,2021-06-16T12:56:48Z,2023-09-21T10:38:12Z,https://www.appflowy.io,72970,38662,2408,558,38662,Dart,AGPL-3.0,"['content-management', 'content-services', 'editor', 'flutter', 'flutter-app', 'flutter-apps', 'flutter-examples', 'flutter-ui', 'hacktoberfest', 'low-code', 'no-code', 'no-code-platform', 'notion', 'notion-alternative', 'rust', 'rust-lang', 'rust-language', 'wiki']",True,True,True,False,False,True,False,False,False,main
joplin,"Joplin - the secure note taking and to-do app with synchronisation capabilities for Windows, macOS, Linux, Android and iOS.",https://github.com/laurent22/joplin,2017-01-16T21:49:41Z,2023-09-21T10:02:50Z,https://joplinapp.org,395082,38658,4151,353,38658,TypeScript,NOASSERTION,"['android', 'dropbox', 'electron', 'enex-files', 'evernote', 'javascript', 'joplin', 'nextcloud', 'nodejs', 'note-taking', 'onedrive', 'react-native', 'synchronisation', 'web-clipper', 'webdav']",True,True,True,False,False,False,False,False,False,dev
uni-app,A cross-platform framework using Vue.js,https://github.com/dcloudio/uni-app,2018-07-12T08:52:39Z,2023-09-21T05:32:40Z,https://uniapp.dcloud.io,1974573,38609,3556,1219,38609,JavaScript,Apache-2.0,"['android', 'cross-platform', 'crossplatform', 'hbuilderx', 'ios', 'javascript', 'miniprogram', 'mpvue', 'uni', 'uni-app', 'uniapp', 'vue', 'vue3']",True,True,True,True,False,False,False,False,False,dev
hiring-without-whiteboards,⭐️  Companies that don't have a broken hiring process,https://github.com/poteto/hiring-without-whiteboards,2017-03-15T05:09:01Z,2023-09-21T11:26:48Z,,3581,38575,3235,11,38575,JavaScript,MIT,"['airtable', 'hiring', 'hiring-without-whiteboards', 'interview', 'jobs', 'tech', 'whiteboard']",False,False,True,False,False,False,False,False,False,main
uptime-kuma,A fancy self-hosted monitoring tool,https://github.com/louislam/uptime-kuma,2021-07-03T01:02:42Z,2023-09-21T10:34:08Z,https://uptime.kuma.pet,22104,38538,3396,927,38538,JavaScript,MIT,"['docker', 'hacktoberfest', 'monitor', 'monitoring', 'responsive', 'self-hosted', 'selfhosted', 'single-page-app', 'socket-io', 'uptime', 'uptime-monitoring', 'webapp', 'websocket']",True,False,True,True,True,False,False,False,False,master
zx,A tool for writing better scripts,https://github.com/google/zx,2021-05-05T05:50:01Z,2023-09-21T11:42:36Z,https://google.github.io/zx/,1367,38538,990,60,38538,JavaScript,Apache-2.0,"['bash', 'cli', 'javascript', 'nodejs', 'shell']",True,False,True,False,True,True,False,False,False,main
segment-anything,"The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model.",https://github.com/facebookresearch/segment-anything,2023-03-23T17:03:03Z,2023-09-21T11:31:17Z,,10990,38500,4405,384,38500,Jupyter Notebook,Apache-2.0,[],True,True,True,False,False,False,False,False,False,main
